INPUT:question_id	INPUT:question
192109	"Is there a built-in function to print all the current properties and values of an object?

So what I'm looking for here is something like PHP's print_r function.

This is so I can debug my scripts by seeing what's the state of the object in question.
"
1401482	"YYYY-MM-DD format date in shell script

I tried using $(date) in my bash shell script, however, I want the date in YYYY-MM-DD format.
How do I get this?
"
226976	"How can I know if a branch has been already merged into master?

I have a git repository with multiple branches. 

How can I know which branches are already merged into the master branch?
"
3949876	"How to switch databases in psql?

In MySQL, I used use database_name;
What's the psql equivalent?
"
356578	"How can I output MySQL query results in CSV format?

Is there an easy way to run a MySQL query from the Linux command line and output the results in CSV format?
Here's what I'm doing now:
mysql -u uid -ppwd -D dbname << EOQ | sed -e 's/        /,/g' | tee list.csv
select id, concat(""\"""",name,""\"""") as name
from students
EOQ

It gets messy when there are a lot of columns that need to be surrounded by quotes, or if there are quotes in the results that need to be escaped.
"
1607336	"Calculate difference between two dates (number of days)?

I see that this question has been answered for Java, JavaScript, and PHP, but not C#. So, how might one calculate the number of days between two dates in C#?
"
3197413	"How do I delete unpushed git commits?

I accidentally committed to the wrong branch.
How do I delete that commit?
"
5915096	"Get a random item from a JavaScript array

var items = Array(523, 3452, 334, 31, ..., 5346);

How do I get random item from items?
"
1083701	"How can I check for an active Internet connection on iOS or macOS?

I would like to check to see if I have an Internet connection on iOS using the Cocoa Touch libraries or on macOS using the Cocoa libraries.
I came up with a way to do this using an NSURL. The way I did it seems a bit unreliable (because even Google could one day be down and relying on a third party seems bad), and while I could check to see for a response from some other websites if Google didn't respond, it does seem wasteful and an unnecessary overhead on my application.
- (BOOL)connectedToInternet {
    NSString *URLString = [NSString stringWithContentsOfURL:[NSURL URLWithString:@""http://www.google.com""]];
    return ( URLString != NULL ) ? YES : NO;
}

Is what I have done bad, (not to mention stringWithContentsOfURL is deprecated in iOS 3.0 and macOS 10.4) and if so, what is a better way to accomplish this?
"
6637882	"How can I use grep to show just filenames on Linux?

How can I use grep to show just file-names (no in-line matches) on Linux?
I am usually using something like:
find . -iname ""*php"" -exec grep -H myString {} \;

How can I just get the file-names (with paths), but without the matches? Do I have to use xargs? I didn't see a way to do this on my grep man page.
"
79126	"Create Generic method constraining T to an Enum

I'm building a function to extend the Enum.Parse concept that

Allows a default value to be parsed in case that an Enum value is not found
Is case insensitive

So I wrote the following:
public static T GetEnumFromString<T>(string value, T defaultValue) where T : Enum
{
    if (string.IsNullOrEmpty(value)) return defaultValue;
    foreach (T item in Enum.GetValues(typeof(T)))
    {
        if (item.ToString().ToLower().Equals(value.Trim().ToLower())) return item;
    }
    return defaultValue;
}

I am getting a Error Constraint cannot be special class System.Enum.
Fair enough, but is there a workaround to allow a Generic Enum, or am I going to have to mimic the Parse function and pass a type as an attribute, which forces the ugly boxing requirement to your code.
EDIT All suggestions below have been greatly appreciated, thanks.
Have settled on (I've left the loop to maintain case insensitivity - I am using this when parsing XML)
public static class EnumUtils
{
    public static T ParseEnum<T>(string value, T defaultValue) where T : struct, IConvertible
    {
        if (!typeof(T).IsEnum) throw new ArgumentException(""T must be an enumerated type"");
        if (string.IsNullOrEmpty(value)) return defaultValue;

        foreach (T item in Enum.GetValues(typeof(T)))
        {
            if (item.ToString().ToLower().Equals(value.Trim().ToLower())) return item;
        }
        return defaultValue;
    }
}

EDIT: (16th Feb 2015) Christopher Currens has posted a compiler enforced type-safe generic solution in MSIL or F# below, which is well worth a look, and an upvote. I will remove this edit if the solution bubbles further up the page.
EDIT 2: (13th Apr 2021) As this has now been addressed, and supported, since C# 7.3, I have changed the accepted answer, though full perusal of the top answers is worth it for academic, and historical, interest :)
"
105721	"How do I move to end of line in Vim?

I know how to generally move around in command mode, specifically, jumping to lines, etc. But what is the command to jump to the end of the line that I am currently on?
"
2140627	"How to do case insensitive string comparison?

How do I perform case insensitive string comparison in JavaScript?
"
3220660	"Local Storage vs Cookies

I want to reduce load times on my websites by moving all cookies into local storage since they seem to have the same functionality. Are there any pros/cons (especially performance-wise) in using local storage to replace cookie functionality except for the obvious compatibility issues?
"
7585435	"Best way to convert string to bytes in Python 3?

TypeError: 'str' does not support the buffer interface suggests two possible methods to convert a string to bytes:
b = bytes(mystring, 'utf-8')

b = mystring.encode('utf-8')

Which method is more Pythonic?
"
29968499	"Vertical rulers in Visual Studio Code

Rendering More than One Ruler in VS Code

VS Code's default configuration for a ruler is demonstrated below.
  ""editor.ruler"": 80

The issue I am having with the default VS Code configuration (as shown above) is that it only renders a single ruler. In the Sublime Text Editor I can render as many rulers as I like using the following Sublime configuration.
  ""rulers"": [72, 80, 100, 120]

Is it possible to render multiple rulers in V.S. Code. If it is possible, What does a multi-ruler configuration look like in VS Code?
"
585945	"How to align content of a div to the bottom

Say I have the following CSS and HTML code:



#header {
  height: 150px;
}
<div id=""header"">
  <h1>Header title</h1>
  Header content (one or multiple lines)
</div>




The header section is fixed height, but the header content may change.

I would like the content of the header to be vertically aligned to the bottom of the header section, so the last line of text ""sticks"" to the bottom of the header section.

So if there is only one line of text, it would be like:


-----------------------------
| Header title
|
|
|
| header content (resulting in one line)
-----------------------------


And if there were three lines:


-----------------------------
| Header title
|
| header content (which is so
| much stuff that it perfectly
| spans over three lines)
-----------------------------


How can this be done in CSS?
"
